"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:778 om falska kontons undergrävande av det demokratiska samtalet","interpellationsdebatt","105","Lawen Redar (S)","S","037561614928","HB10778","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:778 om falska kontons undergrävande av det demokratiska samtalet","interpellationsdebatt","106","Kulturministern Parisa Liljestrand (M)","M","0647668663722","HB10778","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","107","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","108","Serkan Köse (S)","S","0256716955026","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","109","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:796 om ökande korruption i Sverige","interpellationsdebatt","11","Eva Lindh (S)","S","0780214960516","HB10796","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","110","Serkan Köse (S)","S","0256716955026","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","111","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","112","Serkan Köse (S)","S","0256716955026","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:770 om arbetslivskriminalitet inom taxibranschen","interpellationsdebatt","113","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10770","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","114","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","115","Sofia Amloh (S)","S","0521260619925","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","116","Sara Gille (SD)","SD","0338088431726","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","117","Laila Naraghi (S)","S","0619928872229","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","118","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","119","Sofia Amloh (S)","S","0521260619925","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:796 om ökande korruption i Sverige","interpellationsdebatt","12","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10796","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","120","Sara Gille (SD)","SD","0338088431726","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","121","Laila Naraghi (S)","S","0619928872229","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","122","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","123","Sofia Amloh (S)","S","0521260619925","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:782 om arbetet mot våld i nära relation","interpellationsdebatt","124","Statsrådet Paulina Brandberg (L)","L","099099202224","HB10782","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:796 om ökande korruption i Sverige","interpellationsdebatt","13","Eva Lindh (S)","S","0780214960516","HB10796","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:796 om ökande korruption i Sverige","interpellationsdebatt","14","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10796","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","15","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","16","Sofia Amloh (S)","S","0521260619925","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","17","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","18","Sofia Amloh (S)","S","0521260619925","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","19","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:765 om åtgärder för att stoppa hemliga konton på sociala medier","interpellationsdebatt","2","Mattias Vepsä (S)","S","0911067396229","HB10765","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","20","Sofia Amloh (S)","S","0521260619925","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:780 om sörmlänningarnas tillgång till sjukvård","interpellationsdebatt","21","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10780","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","22","Statsrådet Lotta Edholm (L)","L","023001325318","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","23","Rose-Marie Carlsson (S)","S","0236597884217","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","24","Statsrådet Lotta Edholm (L)","L","023001325318","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","25","Rose-Marie Carlsson (S)","S","0236597884217","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","26","Statsrådet Lotta Edholm (L)","L","023001325318","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","27","Rose-Marie Carlsson (S)","S","0236597884217","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:741 om kommunernas tillsynsansvar","interpellationsdebatt","28","Statsrådet Lotta Edholm (L)","L","023001325318","HB10741","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","29","Statsrådet Lotta Edholm (L)","L","023001325318","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:765 om åtgärder för att stoppa hemliga konton på sociala medier","interpellationsdebatt","3","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10765","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","30","Linus Sköld (S)","S","0706528359123","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","31","Statsrådet Lotta Edholm (L)","L","023001325318","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","32","Linus Sköld (S)","S","0706528359123","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","33","Statsrådet Lotta Edholm (L)","L","023001325318","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","34","Linus Sköld (S)","S","0706528359123","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:748 om etableringsstopp för vinstdrivande friskolor","interpellationsdebatt","35","Statsrådet Lotta Edholm (L)","L","023001325318","HB10748","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","36","Statsrådet Lotta Edholm (L)","L","023001325318","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","37","Camilla Hansén (MP)","MP","0692076685824","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","38","Linus Sköld (S)","S","0706528359123","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","39","Daniel Riazat (V)","V","07012286624","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:765 om åtgärder för att stoppa hemliga konton på sociala medier","interpellationsdebatt","4","Mattias Vepsä (S)","S","0911067396229","HB10765","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","40","Statsrådet Lotta Edholm (L)","L","023001325318","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","41","Camilla Hansén (MP)","MP","0692076685824","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","42","Linus Sköld (S)","S","0706528359123","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","43","Daniel Riazat (V)","V","07012286624","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","44","Statsrådet Lotta Edholm (L)","L","023001325318","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","45","Camilla Hansén (MP)","MP","0692076685824","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","46","Linus Sköld (S)","S","0706528359123","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","47","Daniel Riazat (V)","V","07012286624","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellationerna 2023/24:750, 751 och 754 om offentlighetsprincipen i fristående skolor ","interpellationsdebatt","48","Statsrådet Lotta Edholm (L)","L","023001325318","HB10750, HB10751, HB10754","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","49","Statsrådet Lotta Edholm (L)","L","023001325318","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:765 om åtgärder för att stoppa hemliga konton på sociala medier","interpellationsdebatt","5","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10765","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","50","Rose-Marie Carlsson (S)","S","0236597884217","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","51","Statsrådet Lotta Edholm (L)","L","023001325318","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","52","Rose-Marie Carlsson (S)","S","0236597884217","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","53","Statsrådet Lotta Edholm (L)","L","023001325318","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","54","Rose-Marie Carlsson (S)","S","0236597884217","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:753 om återkrav av skolpeng","interpellationsdebatt","55","Statsrådet Lotta Edholm (L)","L","023001325318","HB10753","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:757 om mål för integrationspolitiken","interpellationsdebatt","56","Arbetsmarknads- och integrationsministern Johan Pehrson (L)","L","0224712677012","HB10757","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:757 om mål för integrationspolitiken","interpellationsdebatt","57","Serkan Köse (S)","S","0256716955026","HB10757","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:757 om mål för integrationspolitiken","interpellationsdebatt","58","Arbetsmarknads- och integrationsministern Johan Pehrson (L)","L","0224712677012","HB10757","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:757 om mål för integrationspolitiken","interpellationsdebatt","59","Serkan Köse (S)","S","0256716955026","HB10757","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:765 om åtgärder för att stoppa hemliga konton på sociala medier","interpellationsdebatt","6","Mattias Vepsä (S)","S","0911067396229","HB10765","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:757 om mål för integrationspolitiken","interpellationsdebatt","60","Arbetsmarknads- och integrationsministern Johan Pehrson (L)","L","0224712677012","HB10757","N"
"HB09129","2023/24","129","2024-06-11 00:00:00","Svar på interpellation 2023/24:757 om mål för integrationspolitiken","interpellationsdebatt","61","Serkan Köse (S)","S","0256716955026","HB10757","N"
